sales_genre.genre,sales_genre.global_sales,sales_genre.critic_score
Action,1.01,81
Simulation,1.01,86
Action,1.01,77
Fighting,1.01,76
Racing,1.0,51
Shooter,1.0,67
Action,1.0,86
Fighting,1.0,92
Sports,1.0,73
Action,1.0,72
Platform,1.0,87
Sports,0.99,79
Misc,0.99,79
Sports,0.99,82
Action,0.99,85
Platform,0.99,83
Shooter,0.99,55
Platform,0.99,88
Action,0.99,66
Racing,0.99,87
Misc,0.99,70
Platform,0.99,51
Simulation,0.99,70
Adventure,0.99,78
Simulation,0.99,75
Role-Playing,0.99,89
Racing,0.99,58
Puzzle,0.99,71
Racing,0.98,79
Sports,0.98,80
Sports,0.98,75
Role-Playing,0.98,77
Role-Playing,0.98,91
Misc,0.98,54
Strategy,0.98,44
Fighting,0.98,59
Action,0.98,78
Role-Playing,0.98,86
Action,0.98,82
Sports,0.97,82
Sports,0.97,87
Action,0.97,93
Sports,0.97,81
Strategy,0.97,88
Action,0.97,82
Action,0.97,75
Simulation,0.97,66
Sports,0.97,85
Action,0.97,75
Sports,0.97,81
Role-Playing,0.97,89
Racing,0.97,54
Misc,0.97,79
Action,0.97,78
Action,0.97,77
Action,0.97,84
Shooter,0.97,86
Role-Playing,0.96,87
Shooter,0.96,88
Shooter,0.96,76
Action,0.96,76
Sports,0.96,85
Simulation,0.96,65
Misc,0.96,77
Platform,0.96,82
Platform,0.96,71
Fighting,0.96,81
Action,0.96,88
Shooter,0.96,70
Sports,0.95,85
Adventure,0.95,52
Sports,0.95,69
Simulation,0.95,71
Misc,0.95,60
Sports,0.95,63
Action,0.95,87
Platform,0.95,60
Platform,0.95,71
Action,0.95,74
Action,0.95,78
Action,0.95,78
Shooter,0.95,79
Strategy,0.95,75
Racing,0.95,79
Shooter,0.95,73
Shooter,0.95,68
Action,0.95,73
Shooter,0.94,70
Platform,0.94,73
Shooter,0.94,81
Action,0.94,79
Action,0.94,84
Action,0.94,77
Sports,0.94,86
Role-Playing,0.94,64
Fighting,0.94,78
Sports,0.94,83
Action,0.94,83
Sports,0.94,47
Action,0.94,87
Action,0.94,92
Sports,0.94,83
Sports,0.93,79
Fighting,0.93,77
Sports,0.93,79
Simulation,0.93,70
Sports,0.93,90
Role-Playing,0.93,85
Role-Playing,0.93,64
Misc,0.93,70
Action,0.93,81
Misc,0.93,85
Action,0.93,71
Action,0.93,90
Sports,0.93,83
Racing,0.93,71
Simulation,0.93,61
Role-Playing,0.93,66
Shooter,0.93,77
Action,0.93,73
Misc,0.93,39
Racing,0.93,66
Shooter,0.93,76
Action,0.93,80
Action,0.93,80
Shooter,0.93,89
Action,0.92,59
Adventure,0.92,71
Simulation,0.92,63
Sports,0.92,86
Action,0.92,61
Racing,0.92,65
Adventure,0.92,81
Sports,0.92,80
Role-Playing,0.92,85
Role-Playing,0.92,82
Sports,0.92,87
Action,0.92,48
Action,0.92,73
Misc,0.92,60
Fighting,0.92,79
Racing,0.92,59
Role-Playing,0.92,79
Action,0.91,74
Action,0.91,70
Sports,0.91,78
Sports,0.91,76
Strategy,0.91,77
Action,0.91,76
Racing,0.91,63
Role-Playing,0.91,92
Racing,0.91,90
Action,0.91,57
Sports,0.91,86
Misc,0.91,59
Sports,0.91,81
Racing,0.91,56
Misc,0.91,75
Shooter,0.91,76
Sports,0.9,80
Role-Playing,0.9,78
Fighting,0.9,77
Action,0.9,71
Sports,0.9,78
Role-Playing,0.9,73
Racing,0.9,90
Shooter,0.9,76
Action,0.9,88
Shooter,0.9,70
Action,0.9,70
Role-Playing,0.9,71
Sports,0.9,70
Racing,0.9,74
Sports,0.9,74
Platform,0.9,73
Platform,0.9,50
Shooter,0.9,71
Action,0.9,69
Action,0.9,61
Misc,0.9,86
Role-Playing,0.9,82
Sports,0.9,85
Sports,0.9,68
Platform,0.89,71
Sports,0.89,76
Sports,0.89,68
Platform,0.89,91
Shooter,0.89,67
Sports,0.89,83
Sports,0.89,77
Adventure,0.89,84
Strategy,0.89,85
Puzzle,0.89,76
Shooter,0.89,77
Action,0.89,62
Simulation,0.89,83
Sports,0.89,85
Racing,0.89,83
Shooter,0.89,81
Shooter,0.89,75
Sports,0.89,80
Sports,0.89,80
Action,0.89,70
Role-Playing,0.89,70
Action,0.89,79
Misc,0.88,68
Action,0.88,71
Shooter,0.88,86
Action,0.88,78
Racing,0.88,84
Shooter,0.88,78
Action,0.88,84
Fighting,0.88,78
Racing,0.88,51
Action,0.88,77
Action,0.88,82
Role-Playing,0.88,74
Action,0.88,61
Action,0.88,90
Misc,0.88,93
Fighting,0.88,75
Sports,0.88,86
Shooter,0.88,82
Simulation,0.87,88
Sports,0.87,76
Shooter,0.87,48
Racing,0.87,69
Shooter,0.87,81
Action,0.87,80
Role-Playing,0.87,80
Role-Playing,0.87,68
Role-Playing,0.87,69
Misc,0.87,63
Action,0.87,73
Sports,0.87,69
Racing,0.87,87
Racing,0.87,83
Shooter,0.87,85
Fighting,0.87,88
Shooter,0.87,65
Sports,0.87,65
Simulation,0.87,62
Shooter,0.87,76
Role-Playing,0.87,92
Action,0.87,55
Shooter,0.87,77
Shooter,0.87,72
Misc,0.87,73
Misc,0.86,58
Action,0.86,76
Misc,0.86,80
Simulation,0.86,76
Sports,0.86,81
Fighting,0.86,74
Racing,0.86,53
Misc,0.86,72
Puzzle,0.86,76
Action,0.86,72
Puzzle,0.85,71
Sports,0.85,83
Action,0.85,73
Sports,0.85,81
Sports,0.85,88
Role-Playing,0.85,81
Fighting,0.85,71
Fighting,0.85,82
Action,0.85,83
Action,0.85,65
Racing,0.85,86
Sports,0.85,72
Fighting,0.85,64
Platform,0.85,75
Sports,0.85,85
Shooter,0.85,78
Shooter,0.85,74
Action,0.84,84
Action,0.84,80
Action,0.84,61
Role-Playing,0.84,71
Action,0.84,78
Action,0.84,63
Role-Playing,0.84,84
Sports,0.84,83
Racing,0.84,68
Sports,0.84,84
Racing,0.84,62
Role-Playing,0.84,83
Sports,0.84,86
Sports,0.84,77
Action,0.84,51
Shooter,0.84,67
Adventure,0.84,89
Racing,0.84,86
Simulation,0.83,57
Sports,0.83,82
Action,0.83,75
Sports,0.83,78
Shooter,0.83,60
Shooter,0.83,49
Action,0.83,57
Sports,0.83,82
Shooter,0.83,77
Sports,0.83,78
Fighting,0.83,79
Platform,0.83,83
Sports,0.83,77
Racing,0.83,69
Fighting,0.83,84
Strategy,0.83,84
Role-Playing,0.83,75
Action,0.83,82
Shooter,0.82,70
Shooter,0.82,78
Sports,0.82,91
Role-Playing,0.82,81
Misc,0.82,86
Simulation,0.82,65
Sports,0.82,83
Racing,0.82,75
Puzzle,0.82,53
Sports,0.82,78
Shooter,0.82,77
Role-Playing,0.82,90
Action,0.82,74
Action,0.82,63
Fighting,0.81,75
Misc,0.81,86
Role-Playing,0.81,78
Racing,0.81,73
Action,0.81,86
Adventure,0.81,66
Role-Playing,0.81,81
Sports,0.81,60
Misc,0.81,86
Sports,0.81,78
Shooter,0.81,70
Sports,0.81,73
Sports,0.81,80
Misc,0.81,74
Simulation,0.81,75
Fighting,0.81,60
Misc,0.81,76
Action,0.8,75
Simulation,0.8,75
Shooter,0.8,80
Puzzle,0.8,79
Action,0.8,45
Role-Playing,0.8,80
Racing,0.8,87
Action,0.8,83
Sports,0.8,49
Shooter,0.8,78
Sports,0.8,72
Misc,0.8,84
Role-Playing,0.8,86
Racing,0.8,68
Misc,0.8,57
Simulation,0.79,57
Fighting,0.79,73
Misc,0.79,71
Action,0.79,48
Sports,0.79,74
Role-Playing,0.79,79
Action,0.79,85
Racing,0.79,34
Action,0.79,83
Racing,0.79,76
Action,0.79,74
Simulation,0.79,70
Simulation,0.79,78
Action,0.79,65
Role-Playing,0.79,75
Sports,0.79,87
Misc,0.79,84
Misc,0.79,76
Sports,0.79,83
Sports,0.79,82
Simulation,0.79,64
Role-Playing,0.79,72
Shooter,0.79,53
Strategy,0.79,69
Sports,0.78,55
Role-Playing,0.78,65
Sports,0.78,81
Platform,0.78,71
Action,0.78,85
Fighting,0.78,74
Role-Playing,0.78,79
Fighting,0.78,86
Action,0.78,57
Action,0.78,68
Role-Playing,0.78,88
Action,0.78,73
Strategy,0.78,85
Sports,0.78,81
Shooter,0.78,80
Shooter,0.78,72
Platform,0.78,87
Shooter,0.77,48
Misc,0.77,71
Action,0.77,81
Racing,0.77,57
Shooter,0.77,81
Fighting,0.77,53
Racing,0.77,78
Misc,0.77,66
Action,0.77,52
Sports,0.77,70
Strategy,0.77,70
Action,0.77,38
Shooter,0.77,69
Platform,0.77,84
Platform,0.77,77
Sports,0.77,81
Role-Playing,0.77,45
Racing,0.77,46
Fighting,0.77,57
Action,0.77,79
Sports,0.76,69
Platform,0.76,66
Puzzle,0.76,76
Racing,0.76,56
Sports,0.76,94
Racing,0.76,52
Shooter,0.76,85
Action,0.76,91
Shooter,0.76,63
Shooter,0.76,65
Simulation,0.76,52
Fighting,0.76,81
Adventure,0.76,39
Misc,0.76,87
Shooter,0.76,95
Shooter,0.76,51
Action,0.76,71
Action,0.75,60
Platform,0.75,67
Puzzle,0.75,81
Platform,0.75,76
Shooter,0.75,89
Action,0.75,55
Action,0.75,95
Sports,0.75,81
Puzzle,0.75,58
Action,0.75,60
Misc,0.75,86
Fighting,0.75,72
Action,0.75,72
Fighting,0.75,81
Action,0.75,69
Shooter,0.75,78
Sports,0.75,82
Sports,0.75,83
Sports,0.75,75
Adventure,0.75,62
Fighting,0.75,81
Sports,0.75,76
Action,0.75,69
Shooter,0.75,59
Role-Playing,0.75,80
Action,0.74,54
Misc,0.74,76
Racing,0.74,79
Role-Playing,0.74,63
Action,0.74,67
Fighting,0.74,70
Racing,0.74,69
Role-Playing,0.74,91
Sports,0.74,65
Action,0.74,80
Action,0.74,79
Racing,0.74,84
Action,0.74,74
Shooter,0.74,60
Sports,0.74,74
Shooter,0.74,85
Action,0.74,77
Shooter,0.74,83
Action,0.74,86
Role-Playing,0.74,79
Sports,0.74,87
Action,0.74,82
Misc,0.74,49
Role-Playing,0.74,72
Role-Playing,0.73,74
Role-Playing,0.73,85
Role-Playing,0.73,72
Action,0.73,55
Action,0.73,55
Sports,0.73,79
Platform,0.73,55
Simulation,0.73,76
Fighting,0.73,78
Simulation,0.73,76
Role-Playing,0.73,79
Platform,0.73,80
Fighting,0.73,86
Shooter,0.73,72
Sports,0.73,88
Sports,0.73,79
Strategy,0.73,84
Action,0.73,71
Puzzle,0.73,86
Misc,0.73,75
Action,0.73,80
Fighting,0.73,74
Sports,0.73,64
Shooter,0.72,74
Simulation,0.72,65
Action,0.72,73
Action,0.72,74
Misc,0.72,65
Platform,0.72,70
Strategy,0.72,76
Sports,0.72,68
Role-Playing,0.72,74
Shooter,0.72,73
Action,0.72,55
Sports,0.72,79
Sports,0.72,79
Role-Playing,0.72,83
Sports,0.72,83
Fighting,0.72,72
Platform,0.72,86
Sports,0.72,77
Sports,0.72,90
Shooter,0.72,74
Sports,0.72,75
Puzzle,0.72,82
Role-Playing,0.72,93
Racing,0.72,84
Simulation,0.72,66
Sports,0.72,91
Racing,0.72,75
Racing,0.72,81
Shooter,0.72,87
Racing,0.72,87
Action,0.71,79
Sports,0.71,92
Sports,0.71,86
Strategy,0.71,89
Action,0.71,60
Fighting,0.71,93
Shooter,0.71,91
Action,0.71,39
Simulation,0.71,66
Racing,0.71,66
Fighting,0.71,73
Racing,0.71,43
Action,0.71,85
Platform,0.71,48
Action,0.71,46
Action,0.71,49
Sports,0.71,75
Sports,0.71,68
Sports,0.71,77
Action,0.71,73
Action,0.71,59
Sports,0.71,83
Shooter,0.71,77
Sports,0.7,82
Role-Playing,0.7,65
Role-Playing,0.7,50
Sports,0.7,89
Action,0.7,67
Sports,0.7,81
Action,0.7,86
Action,0.7,58
Adventure,0.7,78
Shooter,0.7,73
Adventure,0.7,79
Sports,0.7,90
Action,0.7,67
Racing,0.7,84
Role-Playing,0.7,89
Role-Playing,0.7,68
Sports,0.7,63
Action,0.7,78
Sports,0.7,86
Strategy,0.7,92
Racing,0.7,66
Action,0.7,65
Platform,0.7,66
Simulation,0.7,58
Sports,0.7,85
Shooter,0.7,90
Simulation,0.7,43
Racing,0.7,80
Adventure,0.7,73
Platform,0.7,71
Shooter,0.7,65
Action,0.69,65
Misc,0.69,70
Shooter,0.69,89
Action,0.69,77
Sports,0.69,40
Racing,0.69,68
Misc,0.69,62
Fighting,0.69,65
Shooter,0.69,76
Racing,0.69,75
Simulation,0.69,50
Action,0.69,77
Action,0.69,75
Action,0.69,84
Simulation,0.69,77
Sports,0.69,82
Role-Playing,0.68,78
Action,0.68,63
Simulation,0.68,81
Racing,0.68,68
Sports,0.68,89
Racing,0.68,70
Role-Playing,0.68,66
Sports,0.68,89
Platform,0.68,85
Fighting,0.68,72
Shooter,0.68,67
Action,0.68,85
Sports,0.68,82
Role-Playing,0.68,82
Action,0.68,42
Sports,0.68,80
Fighting,0.68,85
Role-Playing,0.68,76
Shooter,0.68,79
Racing,0.68,69
Action,0.68,71
Misc,0.68,74
Action,0.67,82
Shooter,0.67,84
Role-Playing,0.67,84
Platform,0.67,60
Role-Playing,0.67,89
Action,0.67,79
Simulation,0.67,74
Shooter,0.67,78
Action,0.67,71
Action,0.67,67
Action,0.67,81
Shooter,0.67,63
Shooter,0.67,86
Role-Playing,0.67,68
Simulation,0.67,73
Action,0.67,66
Simulation,0.66,69
Sports,0.66,81
Role-Playing,0.66,77
Action,0.66,62
Simulation,0.66,67
Fighting,0.66,78
Racing,0.66,65
Sports,0.66,65
Shooter,0.66,80
Sports,0.66,61
Role-Playing,0.66,58
Sports,0.66,74
Action,0.66,63
Strategy,0.66,69
Platform,0.66,70
Action,0.66,83
Sports,0.66,88
Misc,0.66,70
Fighting,0.66,78
Sports,0.66,83
Strategy,0.66,81
Platform,0.66,92
Simulation,0.66,81
Shooter,0.66,94
Action,0.66,64
Action,0.66,67
Strategy,0.66,76
Action,0.66,71
Role-Playing,0.66,63
Action,0.66,71
Action,0.66,60
Platform,0.66,77
Action,0.66,71
Shooter,0.66,88
Action,0.66,69
Action,0.65,70
Action,0.65,73
Role-Playing,0.65,73
Sports,0.65,63
Role-Playing,0.65,74
Racing,0.65,89
Platform,0.65,60
Misc,0.65,76
Platform,0.65,60
Racing,0.65,47
Sports,0.65,82
Fighting,0.65,85
Sports,0.65,84
Strategy,0.65,89
Platform,0.65,60
Role-Playing,0.65,80
Role-Playing,0.65,63
Role-Playing,0.65,77
Action,0.65,68
Racing,0.65,59
Sports,0.65,80
Action,0.65,54
Platform,0.65,64
Simulation,0.65,64
Shooter,0.64,64
Platform,0.64,67
Action,0.64,84
Racing,0.64,54
Platform,0.64,60
Platform,0.64,64
Action,0.64,68
Shooter,0.64,84
Puzzle,0.64,72
Shooter,0.64,60
Sports,0.64,50
Role-Playing,0.64,74
Shooter,0.64,83
Platform,0.64,58
Sports,0.64,79
Platform,0.64,61
Sports,0.64,85
Shooter,0.64,88
Action,0.64,81
Action,0.64,61
Racing,0.64,75
Action,0.64,67
Action,0.64,88
Misc,0.64,78
Racing,0.64,64
Fighting,0.64,57
Sports,0.64,84
Fighting,0.64,74
Shooter,0.64,74
Platform,0.64,63
Shooter,0.64,67
Role-Playing,0.63,82
Misc,0.63,73
Action,0.63,81
Misc,0.63,91
Action,0.63,82
Sports,0.63,78
Sports,0.63,73
Sports,0.63,88
Action,0.63,55
Shooter,0.63,80
Racing,0.63,78
Action,0.63,44
Role-Playing,0.63,60
Racing,0.63,68
Shooter,0.63,71
Shooter,0.63,32
Simulation,0.63,70
Platform,0.63,82
Racing,0.63,75
Role-Playing,0.63,89
Sports,0.63,82
Action,0.63,62
Action,0.63,80
Action,0.63,93
Role-Playing,0.63,89
Sports,0.63,88
Shooter,0.63,76
Platform,0.63,54
Sports,0.63,78
Misc,0.63,62
Sports,0.63,76
Action,0.63,79
Strategy,0.62,90
Action,0.62,87
Sports,0.62,77
Role-Playing,0.62,78
Sports,0.62,82
Sports,0.62,89
Racing,0.62,70
Platform,0.62,71
Misc,0.62,75
Action,0.62,71
Racing,0.62,46
Action,0.62,93
Simulation,0.62,72
Misc,0.62,86
Sports,0.62,48
Shooter,0.62,80
Racing,0.62,68
Action,0.62,67
Action,0.62,74
Action,0.62,70
Misc,0.62,88
Sports,0.62,80
Platform,0.62,50
Action,0.61,48
Role-Playing,0.61,68
Sports,0.61,73
Sports,0.61,82
Sports,0.61,72
Action,0.61,58
Shooter,0.61,70
Simulation,0.61,56
Action,0.61,73
Role-Playing,0.61,81
Shooter,0.61,75
Shooter,0.61,91
Shooter,0.61,72
Action,0.61,70
Strategy,0.61,86
Platform,0.61,71
Misc,0.61,49
Shooter,0.61,81
Shooter,0.61,84
Adventure,0.61,87
Shooter,0.61,90
Sports,0.61,46
Shooter,0.61,77
Sports,0.61,70
Role-Playing,0.61,70
Sports,0.61,79
Sports,0.61,64
Role-Playing,0.61,85
Fighting,0.61,58
Sports,0.61,76
Action,0.61,71
Action,0.61,62
Sports,0.61,89
Action,0.61,84
Racing,0.61,67
Fighting,0.61,75
Misc,0.61,59
Sports,0.6,86
Platform,0.6,45
Racing,0.6,80
Shooter,0.6,43
Fighting,0.6,51
Shooter,0.6,64
Fighting,0.6,88
Action,0.6,62
Sports,0.6,60
Sports,0.6,72
Action,0.6,68
Action,0.6,71
Platform,0.6,61
Shooter,0.6,77
Fighting,0.6,32
Racing,0.6,63
Action,0.6,52
Shooter,0.6,87
Racing,0.6,81
Racing,0.6,82
Action,0.6,43
Action,0.6,35
Role-Playing,0.6,81
Action,0.6,90
Action,0.6,72
Sports,0.6,69
Misc,0.6,72
Sports,0.6,60
Strategy,0.6,90
Sports,0.6,71
Simulation,0.6,69
Racing,0.59,62
Misc,0.59,56
Sports,0.59,44
Shooter,0.59,80
Action,0.59,86
Sports,0.59,70
Sports,0.59,88
Action,0.59,83
Sports,0.59,73
Sports,0.59,90
Platform,0.59,62
Sports,0.59,72
Action,0.59,88
Sports,0.59,73
Action,0.59,77
Racing,0.59,82
Sports,0.59,74
Racing,0.59,60
Platform,0.59,81
Action,0.59,66
Simulation,0.59,81
Action,0.59,80
Misc,0.59,82
Action,0.59,44
Fighting,0.59,48
Action,0.58,58
Shooter,0.58,90
Role-Playing,0.58,67
Fighting,0.58,77
Role-Playing,0.58,58
Action,0.58,55
Action,0.58,68
Misc,0.58,33
Role-Playing,0.58,73
Shooter,0.58,74
Sports,0.58,81
Sports,0.58,90
Adventure,0.58,68
Platform,0.58,89
Action,0.58,38
Misc,0.58,74
Action,0.58,73
Adventure,0.58,70
Role-Playing,0.58,83
Sports,0.58,84
Sports,0.58,86
Racing,0.58,84
Shooter,0.58,77
Role-Playing,0.58,42
Action,0.58,85
Fighting,0.58,71
Shooter,0.58,78
Role-Playing,0.58,71
Platform,0.58,91
Sports,0.58,79
Action,0.58,77
Sports,0.58,91
Action,0.58,52
Sports,0.58,78
Role-Playing,0.58,79
Sports,0.58,70
Sports,0.58,90
Action,0.57,76
Shooter,0.57,85
Sports,0.57,85
Racing,0.57,63
Role-Playing,0.57,78
Shooter,0.57,75
Shooter,0.57,62
Action,0.57,60
Strategy,0.57,89
Action,0.57,82
Simulation,0.57,81
Sports,0.57,86
Shooter,0.57,87
Fighting,0.57,87
Action,0.57,45
Fighting,0.57,73
Sports,0.57,88
Misc,0.57,91
Shooter,0.57,71
Action,0.57,57
Sports,0.57,56
Sports,0.57,77
Racing,0.57,74
Shooter,0.57,60
Role-Playing,0.57,80
Platform,0.57,70
Shooter,0.57,67
Platform,0.57,63
Action,0.57,74
Shooter,0.57,69
Misc,0.57,67
Misc,0.57,73
Action,0.57,66
Racing,0.57,87
Action,0.57,58
Action,0.57,75
Shooter,0.57,73
Action,0.57,78
Role-Playing,0.57,78
Role-Playing,0.57,77
Action,0.56,62
Role-Playing,0.56,83
Action,0.56,77
Role-Playing,0.56,83
Shooter,0.56,86
Sports,0.56,66
Action,0.56,77
Sports,0.56,78
Platform,0.56,64
Puzzle,0.56,66
Simulation,0.56,81
Sports,0.56,63
Platform,0.56,65
Shooter,0.56,76
Action,0.56,78
Sports,0.56,55
Misc,0.56,71
Fighting,0.56,81
Shooter,0.56,80
Action,0.56,74
Sports,0.56,77
Racing,0.56,80
Adventure,0.56,50
Fighting,0.56,68
Action,0.56,67
Role-Playing,0.56,56
Sports,0.56,68
Action,0.56,64
Sports,0.56,72
Misc,0.56,56
Misc,0.56,47
Shooter,0.56,72
Platform,0.56,71
Sports,0.56,91
Sports,0.56,81
Puzzle,0.56,72
Action,0.56,83
Action,0.56,77
Puzzle,0.56,75
Action,0.56,58
Shooter,0.56,59
Role-Playing,0.56,77
Shooter,0.56,75
Racing,0.56,76
Sports,0.56,88
Role-Playing,0.55,78
Simulation,0.55,68
Action,0.55,83
Action,0.55,84
Platform,0.55,47
Action,0.55,80
Action,0.55,94
Action,0.55,80
Fighting,0.55,68
Misc,0.55,81
Action,0.55,67
Adventure,0.55,68
Sports,0.55,76
Sports,0.55,93
Platform,0.55,82
Action,0.55,75
Sports,0.55,81
Platform,0.55,92
Action,0.55,70
Racing,0.55,63
Platform,0.55,72
Simulation,0.55,67
Action,0.55,86
Platform,0.55,79
Misc,0.55,70
Shooter,0.55,68
Racing,0.55,76
Misc,0.55,41
Shooter,0.55,74
Puzzle,0.55,67
Simulation,0.55,82
Platform,0.54,75
Action,0.54,47
Shooter,0.54,77
Platform,0.54,74
Sports,0.54,80
Racing,0.54,77
Fighting,0.54,70
Sports,0.54,80
Simulation,0.54,82
Racing,0.54,66
Strategy,0.54,75
Platform,0.54,88
Shooter,0.54,72
Action,0.54,82
Fighting,0.54,70
Sports,0.54,75
Action,0.54,58
Fighting,0.54,84
Sports,0.54,84
Sports,0.54,81
Shooter,0.54,77
Action,0.54,85
Adventure,0.54,78
Role-Playing,0.54,69
Sports,0.54,87
Shooter,0.54,74
Sports,0.54,89
Fighting,0.54,55
Role-Playing,0.54,71
Role-Playing,0.54,67
Platform,0.54,58
Sports,0.54,80
Action,0.54,47
Sports,0.54,81
Platform,0.54,59
Fighting,0.54,80
Action,0.54,41
Sports,0.54,88
Action,0.54,83
Shooter,0.54,58
Sports,0.53,46
Shooter,0.53,81
Sports,0.53,78
Action,0.53,62
Role-Playing,0.53,83
Fighting,0.53,85
Role-Playing,0.53,78
Action,0.53,75
Sports,0.53,78
Racing,0.53,51
Role-Playing,0.53,87
Shooter,0.53,58
Role-Playing,0.53,82
Sports,0.53,78
Sports,0.53,78
Action,0.53,62
Misc,0.53,70
Action,0.53,69
Shooter,0.53,91
Action,0.53,82
Racing,0.53,89
Shooter,0.53,72
Platform,0.53,71
Action,0.53,59
Sports,0.53,63
Racing,0.53,72
Role-Playing,0.53,69
Role-Playing,0.53,81
Strategy,0.53,88
Puzzle,0.53,56
Racing,0.53,73
Fighting,0.53,75
Action,0.53,69
Shooter,0.53,61
Action,0.53,47
Shooter,0.53,43
Action,0.53,60
Action,0.53,82
Action,0.53,91
Racing,0.53,68
Action,0.53,84
Shooter,0.53,76
Shooter,0.53,83
Shooter,0.53,66
Sports,0.52,81
Simulation,0.52,82
Adventure,0.52,55
Misc,0.52,66
Racing,0.52,76
Shooter,0.52,77
Role-Playing,0.52,69
Racing,0.52,41
Sports,0.52,79
Action,0.52,46
Role-Playing,0.52,89
Racing,0.52,68
Shooter,0.52,73
Action,0.52,87
Role-Playing,0.52,68
Sports,0.52,73
Action,0.52,70
Puzzle,0.52,86
Misc,0.52,79
Sports,0.52,90
Simulation,0.52,56
Sports,0.52,76
Fighting,0.52,68
Action,0.52,71
Sports,0.52,75
Action,0.52,61
Misc,0.52,65
Role-Playing,0.52,68
Sports,0.52,78
Action,0.52,82
Shooter,0.52,81
Action,0.52,78
Shooter,0.52,79
Adventure,0.52,52
Fighting,0.52,74
Action,0.52,68
Platform,0.52,73
Sports,0.52,80
Role-Playing,0.52,78
Sports,0.52,90
Action,0.52,58
Simulation,0.52,78
Role-Playing,0.52,77
Action,0.52,69
Simulation,0.52,70
Sports,0.52,81
Action,0.51,74
Role-Playing,0.51,71
Action,0.51,76
Action,0.51,59
Misc,0.51,47
Role-Playing,0.51,70
Racing,0.51,53
Action,0.51,53
Sports,0.51,94
Role-Playing,0.51,74
Role-Playing,0.51,77
Role-Playing,0.51,67
Sports,0.51,64
Simulation,0.51,80
Shooter,0.51,34
Sports,0.51,76
Adventure,0.51,69
Action,0.51,55
Sports,0.51,85
Action,0.51,56
Shooter,0.51,78
Sports,0.51,82
Platform,0.51,62
Fighting,0.51,74
Simulation,0.51,75
Role-Playing,0.51,91
Action,0.51,62
Sports,0.51,76
Fighting,0.51,80
Fighting,0.51,56
Fighting,0.51,70
Misc,0.51,66
Sports,0.51,71
Fighting,0.51,73
Sports,0.51,82
Action,0.51,76
Misc,0.51,78
Misc,0.51,68
Sports,0.51,77
Action,0.51,73
Action,0.5,56
Racing,0.5,55
Platform,0.5,51
Action,0.5,47
Sports,0.5,88
Action,0.5,83
Fighting,0.5,81
Racing,0.5,86
Sports,0.5,81
Action,0.5,62
Adventure,0.5,60
Action,0.5,44
Action,0.5,83
Action,0.5,54
Platform,0.5,73
Misc,0.5,75
Puzzle,0.5,83
Action,0.5,78
Role-Playing,0.5,63
Racing,0.5,80
Shooter,0.5,71
Strategy,0.5,76
Misc,0.5,78
Shooter,0.5,72
Simulation,0.5,81
Role-Playing,0.5,88
Sports,0.5,59
Fighting,0.5,83
Role-Playing,0.5,66
Sports,0.5,68
Adventure,0.5,56
Simulation,0.5,65
Racing,0.5,89
Action,0.5,65
Role-Playing,0.5,68
Sports,0.5,80
Sports,0.5,82
Racing,0.5,80
Action,0.5,67
Platform,0.5,84
Shooter,0.5,69
Action,0.5,64
Shooter,0.5,50
Adventure,0.5,70
Sports,0.49,81
Action,0.49,61
Racing,0.49,75
Puzzle,0.49,83
Action,0.49,54
Sports,0.49,70
Action,0.49,55
Platform,0.49,57
Racing,0.49,84
Sports,0.49,81
Fighting,0.49,58
Action,0.49,69
Fighting,0.49,66
Platform,0.49,59
Fighting,0.49,64
Misc,0.49,57
Action,0.49,49
Shooter,0.49,61
Strategy,0.49,78
Simulation,0.49,85
Shooter,0.49,81
Role-Playing,0.49,77
Action,0.49,78
Action,0.49,76
Action,0.49,65
Shooter,0.49,61
Platform,0.49,56
Misc,0.49,76
Shooter,0.49,72
Racing,0.49,43
Racing,0.49,69
Fighting,0.49,72
Racing,0.49,57
Action,0.49,66
Shooter,0.49,36
Role-Playing,0.49,72
Sports,0.49,84
Action,0.49,58
Role-Playing,0.49,81
Adventure,0.48,58
Action,0.48,56
Racing,0.48,62
Action,0.48,85
Sports,0.48,78
Misc,0.48,79
Action,0.48,87
Misc,0.48,55
Misc,0.48,73
Racing,0.48,77
Shooter,0.48,72
