sales_genre.genre,sales_genre.global_sales,sales_genre.critic_score
Sports,0.4,87
Misc,0.76,87
Action,0.47,87
Racing,1.8,87
Sports,1.7,87
Role-Playing,1.06,87
Platform,0.14,87
Role-Playing,0.96,87
Action,0.62,87
Fighting,0.17,87
Action,0.52,87
Platform,1.0,87
Action,6.27,87
Sports,1.84,87
Sports,3.88,87
Racing,0.2,87
Role-Playing,2.86,87
Platform,28.32,87
Platform,2.24,87
Racing,0.87,87
Shooter,0.57,87
Racing,0.27,87
Simulation,0.04,86
Role-Playing,0.35,86
Action,1.21,86
Role-Playing,1.22,86
Puzzle,0.46,86
Racing,0.12,86
Role-Playing,0.8,86
Misc,0.9,86
Sports,0.88,86
Role-Playing,0.02,86
Racing,0.37,86
Puzzle,0.52,86
Shooter,1.93,86
Shooter,0.01,86
Fighting,0.73,86
Action,1.0,86
Sports,0.08,86
Fighting,1.47,86
Action,0.02,86
Strategy,1.67,86
Misc,0.62,86
Sports,1.12,86
Fighting,1.38,86
Shooter,0.56,86
Racing,0.84,86
Sports,0.06,86
Adventure,0.12,86
Racing,0.01,86
Action,3.3,86
Shooter,0.97,86
Strategy,0.13,86
Platform,1.21,86
Action,1.6,86
Racing,0.15,86
Fighting,0.78,86
Action,4.62,86
Sports,1.15,86
Shooter,4.34,86
Shooter,1.62,86
Sports,0.92,86
Misc,0.18,86
Sports,0.91,86
Shooter,0.88,86
Sports,0.71,86
Adventure,1.38,86
Shooter,2.95,86
Role-Playing,1.27,86
Sports,0.58,86
Racing,1.04,86
Puzzle,0.33,86
Action,0.29,86
Misc,0.75,86
Shooter,1.02,86
Racing,0.04,86
Action,0.4,86
Action,0.35,86
Action,0.12,86
Misc,0.82,86
Racing,0.85,86
Misc,4.6,86
Strategy,0.05,86
Action,0.02,86
Sports,0.94,86
Role-Playing,3.89,86
Simulation,12.13,86
Sports,0.38,86
Sports,0.84,86
Sports,0.16,86
Platform,0.1,86
Racing,1.4,86
Action,0.13,86
Role-Playing,1.37,86
Platform,0.72,86
Strategy,0.05,86
Sports,0.6,86
Action,0.81,86
Racing,0.5,86
Racing,1.4,86
Misc,3.62,86
Shooter,1.55,86
Racing,0.45,86
Sports,6.47,86
Strategy,0.61,86
Misc,1.09,86
Misc,0.81,86
Fighting,0.36,86
Action,1.03,86
Sports,2.03,86
Sports,0.7,86
Action,4.59,86
Action,0.44,86
Adventure,0.09,86
Action,0.7,86
Sports,0.57,86
Simulation,1.01,86
Role-Playing,0.2,86
Shooter,1.25,86
Action,0.59,86
Action,0.07,86
Action,0.22,86
Action,0.19,86
Role-Playing,0.32,86
Fighting,0.15,86
Racing,0.03,86
Misc,0.81,86
Platform,0.09,86
Role-Playing,0.98,86
Sports,2.34,86
Racing,2.31,86
Role-Playing,0.23,86
Simulation,8.01,86
Sports,1.25,86
Strategy,0.12,86
Simulation,0.02,86
Role-Playing,0.45,86
Misc,2.04,86
Action,1.03,86
Role-Playing,2.56,86
Action,1.03,86
Action,0.74,86
Shooter,0.67,86
Puzzle,0.73,86
Sports,1.86,86
Fighting,1.07,86
Action,2.7,86
Action,0.25,86
Role-Playing,1.91,86
Strategy,0.01,86
Shooter,0.06,86
Platform,0.08,86
Action,0.55,86
Puzzle,3.26,86
Shooter,0.03,86
Fighting,2.1,86
Role-Playing,1.1,86
Action,5.03,86
Sports,4.39,86
Simulation,0.04,86
Role-Playing,0.35,86
Action,1.21,86
Role-Playing,1.22,86
Puzzle,0.46,86
Racing,0.12,86
Role-Playing,0.8,86
Misc,0.9,86
Sports,0.88,86
Role-Playing,0.02,86
Racing,0.37,86
Puzzle,0.52,86
Shooter,1.93,86
Shooter,0.01,86
Fighting,0.73,86
Action,1.0,86
Sports,0.08,86
Fighting,1.47,86
Action,0.02,86
Strategy,1.67,86
Misc,0.62,86
Sports,1.12,86
Fighting,1.38,86
Shooter,0.56,86
Racing,0.84,86
Sports,0.06,86
Adventure,0.12,86
Racing,0.01,86
Action,3.3,86
Shooter,0.97,86
Strategy,0.13,86
Platform,1.21,86
Action,1.6,86
Racing,0.15,86
Fighting,0.78,86
Action,4.62,86
Sports,1.15,86
Shooter,4.34,86
Shooter,1.62,86
Sports,0.92,86
Misc,0.18,86
Sports,0.91,86
Shooter,0.88,86
Sports,0.71,86
Adventure,1.38,86
Shooter,2.95,86
Role-Playing,1.27,86
Sports,0.58,86
Racing,1.04,86
Puzzle,0.33,86
Action,0.29,86
Misc,0.75,86
Shooter,1.02,86
Racing,0.04,86
Action,0.4,86
Action,0.35,86
Action,0.12,86
Misc,0.82,86
Racing,0.85,86
Misc,4.6,86
Strategy,0.05,86
Action,0.02,86
Sports,0.94,86
Role-Playing,3.89,86
Simulation,12.13,86
Sports,0.38,86
Sports,0.84,86
Sports,0.16,86
Platform,0.1,86
Racing,1.4,86
Action,0.13,86
Role-Playing,1.37,86
Platform,0.72,86
Strategy,0.05,86
Sports,0.6,86
Action,0.81,86
Racing,0.5,86
Racing,1.4,86
Misc,3.62,86
Shooter,1.55,86
Racing,0.45,86
Sports,6.47,86
Strategy,0.61,86
Misc,1.09,86
Misc,0.81,86
Fighting,0.36,86
Action,1.03,86
Sports,2.03,86
Sports,0.7,86
Action,4.59,86
Action,0.44,86
Adventure,0.09,86
Action,0.7,86
Sports,0.57,86
Simulation,1.01,86
Role-Playing,0.2,86
Shooter,1.25,86
Action,0.59,86
Action,0.07,86
Action,0.22,86
Action,0.19,86
Role-Playing,0.32,86
Fighting,0.15,86
Racing,0.03,86
Misc,0.81,86
Platform,0.09,86
Role-Playing,0.98,86
Sports,2.34,86
Racing,2.31,86
Role-Playing,0.23,86
Simulation,8.01,86
Sports,1.25,86
Strategy,0.12,86
Simulation,0.02,86
Role-Playing,0.45,86
Misc,2.04,86
Action,1.03,86
Role-Playing,2.56,86
Action,1.03,86
Action,0.74,86
Shooter,0.67,86
Puzzle,0.73,86
Sports,1.86,86
Fighting,1.07,86
Action,2.7,86
Action,0.25,86
Role-Playing,1.91,86
Strategy,0.01,86
Shooter,0.06,86
Platform,0.08,86
Action,0.55,86
Puzzle,3.26,86
Shooter,0.03,86
Fighting,2.1,86
Role-Playing,1.1,86
Action,5.03,86
Sports,4.39,86
Platform,3.71,85
Role-Playing,0.73,85
Shooter,0.74,85
Action,0.48,85
Strategy,0.78,85
Misc,0.93,85
Role-Playing,1.28,85
Sports,0.37,85
Fighting,1.58,85
Action,3.28,85
Action,0.54,85
Role-Playing,0.02,85
Strategy,0.2,85
Fighting,0.53,85
Sports,1.88,85
Sports,0.13,85
Action,1.29,85
Sports,0.89,85
Sports,1.45,85
Racing,0.21,85
Fighting,4.05,85
Sports,0.85,85
Action,2.93,85
Misc,2.66,85
Racing,1.78,85
Shooter,0.76,85
Platform,0.4,85
Shooter,4.04,85
Sports,0.37,85
Action,5.24,85
Racing,12.66,85
Fighting,0.47,85
Action,1.07,85
Sports,0.18,85
Sports,0.35,85
Action,0.28,85
Sports,2.83,85
Shooter,0.34,85
Shooter,0.08,85
Role-Playing,5.29,85
Platform,0.68,85
Adventure,0.11,85
Role-Playing,0.29,85
Shooter,0.09,85
Strategy,0.89,85
Action,0.68,85
Action,0.21,85
Fighting,0.08,85
Fighting,0.65,85
Sports,2.37,85
Action,0.1,85
Role-Playing,1.27,85
Racing,1.16,85
Adventure,0.13,85
Fighting,0.08,85
Role-Playing,0.32,85
Sports,0.1,85
Sports,0.32,85
Action,0.79,85
Action,6.45,85
Simulation,1.82,85
Simulation,0.14,85
Action,0.44,85
Puzzle,5.19,85
Fighting,1.46,85
Shooter,0.87,85
Action,0.58,85
Role-Playing,0.61,85
Racing,0.09,85
Racing,0.09,85
Fighting,1.48,85
Shooter,0.09,85
Shooter,0.46,85
Misc,4.53,85
Action,0.71,85
Sports,0.95,85
Role-Playing,2.96,85
Shooter,0.57,85
Sports,0.64,85
Shooter,0.15,85
Adventure,0.4,85
Action,0.15,85
Sports,0.9,85
Role-Playing,0.92,85
Sports,2.37,85
Racing,1.96,85
Action,1.1,85
Racing,0.23,85
Adventure,0.02,85
Simulation,1.21,85
Racing,1.16,85
Sports,0.06,85
Fighting,0.68,85
Sports,0.34,85
Sports,1.26,85
Sports,0.7,85
Sports,2.89,85
Sports,0.23,85
Sports,0.51,85
Shooter,0.31,85
Role-Playing,1.51,85
Action,1.45,85
Platform,1.24,85
Action,0.99,85
Role-Playing,0.19,85
Action,2.08,85
Role-Playing,0.93,85
Puzzle,1.21,85
Sports,1.27,85
Sports,0.96,85
Action,0.47,85
Platform,4.21,85
Racing,0.37,85
Racing,2.47,85
Racing,7.2,85
Racing,0.31,85
Role-Playing,0.24,85
Action,1.38,85
Fighting,1.21,85
Shooter,5.39,85
Fighting,0.31,85
Action,1.59,85
Sports,0.11,85
Misc,1.13,85
Shooter,0.03,85
Simulation,0.49,85
Sports,0.19,85
Racing,2.12,85
Action,0.78,85
Shooter,0.03,85
Fighting,1.08,85
Action,0.35,85
Action,1.49,85
Sports,0.45,85
Simulation,0.05,85
Shooter,0.28,85
Action,0.25,85
Role-Playing,6.4,85
Sports,0.57,85
Shooter,3.23,85
Fighting,1.41,85
Sports,7.59,85
Platform,0.35,85
Action,0.09,85
Action,2.96,85
Shooter,7.17,85
Strategy,0.47,85
Role-Playing,2.66,85
Sports,0.97,85
Shooter,3.59,85
Platform,0.36,85
Platform,3.71,85
Role-Playing,0.73,85
Shooter,0.74,85
Action,0.48,85
Strategy,0.78,85
Misc,0.93,85
Role-Playing,1.28,85
Sports,0.37,85
Fighting,1.58,85
Action,3.28,85
Action,0.54,85
Role-Playing,0.02,85
Strategy,0.2,85
Fighting,0.53,85
Sports,1.88,85
Sports,0.13,85
Action,1.29,85
Sports,0.89,85
Sports,1.45,85
Racing,0.21,85
Fighting,4.05,85
Sports,0.85,85
Action,2.93,85
Misc,2.66,85
Racing,1.78,85
Shooter,0.76,85
Platform,0.4,85
Shooter,4.04,85
Sports,0.37,85
Action,5.24,85
Racing,12.66,85
Fighting,0.47,85
Action,1.07,85
Sports,0.18,85
Sports,0.35,85
Action,0.28,85
Sports,2.83,85
Shooter,0.34,85
Shooter,0.08,85
Role-Playing,5.29,85
Platform,0.68,85
Adventure,0.11,85
Role-Playing,0.29,85
Shooter,0.09,85
Strategy,0.89,85
Action,0.68,85
Action,0.21,85
Fighting,0.08,85
Fighting,0.65,85
Sports,2.37,85
Action,0.1,85
Role-Playing,1.27,85
Racing,1.16,85
Adventure,0.13,85
Fighting,0.08,85
Role-Playing,0.32,85
Sports,0.1,85
Sports,0.32,85
Action,0.79,85
Action,6.45,85
Simulation,1.82,85
Simulation,0.14,85
Action,0.44,85
Puzzle,5.19,85
Fighting,1.46,85
Shooter,0.87,85
Action,0.58,85
Role-Playing,0.61,85
Racing,0.09,85
Racing,0.09,85
Fighting,1.48,85
Shooter,0.09,85
Shooter,0.46,85
Misc,4.53,85
Action,0.71,85
Sports,0.95,85
Role-Playing,2.96,85
Shooter,0.57,85
Sports,0.64,85
Shooter,0.15,85
Adventure,0.4,85
Action,0.15,85
Sports,0.9,85
Role-Playing,0.92,85
Sports,2.37,85
Racing,1.96,85
Action,1.1,85
Racing,0.23,85
Adventure,0.02,85
Simulation,1.21,85
Racing,1.16,85
Sports,0.06,85
Fighting,0.68,85
Sports,0.34,85
Sports,1.26,85
Sports,0.7,85
Sports,2.89,85
Sports,0.23,85
Sports,0.51,85
Shooter,0.31,85
Role-Playing,1.51,85
Action,1.45,85
Platform,1.24,85
Action,0.99,85
Role-Playing,0.19,85
Action,2.08,85
Role-Playing,0.93,85
Puzzle,1.21,85
Sports,1.27,85
Sports,0.96,85
Action,0.47,85
Platform,4.21,85
Racing,0.37,85
Racing,2.47,85
Racing,7.2,85
Racing,0.31,85
Role-Playing,0.24,85
Action,1.38,85
Fighting,1.21,85
Shooter,5.39,85
Fighting,0.31,85
Action,1.59,85
Sports,0.11,85
Misc,1.13,85
Shooter,0.03,85
Simulation,0.49,85
Sports,0.19,85
Racing,2.12,85
Action,0.78,85
Shooter,0.03,85
Fighting,1.08,85
Action,0.35,85
Action,1.49,85
Sports,0.45,85
Simulation,0.05,85
Shooter,0.28,85
Action,0.25,85
Role-Playing,6.4,85
Sports,0.57,85
Shooter,3.23,85
Fighting,1.41,85
Sports,7.59,85
Platform,0.35,85
Action,0.09,85
Action,2.96,85
Shooter,7.17,85
Strategy,0.47,85
Role-Playing,2.66,85
Sports,0.97,85
Shooter,3.59,85
Platform,0.36,85
Fighting,0.14,84
Shooter,0.16,84
Action,0.28,84
Shooter,1.02,84
Sports,1.27,84
Sports,1.51,84
Simulation,0.04,84
Role-Playing,1.17,84
Sports,0.54,84
Role-Playing,0.18,84
Shooter,0.24,84
Shooter,0.42,84
Fighting,1.76,84
Strategy,0.02,84
Shooter,7.38,84
Shooter,0.03,84
Racing,1.34,84
Racing,0.7,84
Racing,0.27,84
Shooter,0.29,84
Action,0.38,84
Strategy,1.17,84
Sports,0.58,84
Sports,0.84,84
Sports,0.64,84
Action,0.12,84
Shooter,0.09,84
Racing,0.1,84
Shooter,0.44,84
Role-Playing,0.38,84
Adventure,0.89,84
Sports,2.11,84
Action,0.55,84
Simulation,0.42,84
Fighting,2.84,84
Sports,3.49,84
Fighting,0.83,84
Puzzle,2.1,84
Racing,0.05,84
Role-Playing,0.22,84
Racing,0.03,84
Simulation,0.29,84
Fighting,0.41,84
Strategy,0.03,84
Action,2.96,84
Shooter,1.34,84
Racing,0.58,84
Shooter,1.13,84
Platform,0.5,84
Action,0.94,84
Adventure,0.1,84
Action,2.09,84
Puzzle,0.12,84
Sports,2.69,84
Sports,4.49,84
Platform,0.04,84
Racing,0.72,84
Role-Playing,4.05,84
Racing,0.49,84
Action,0.36,84
Sports,2.42,84
Action,2.34,84
Sports,0.27,84
Misc,1.92,84
Action,0.15,84
Role-Playing,0.33,84
Action,0.15,84
Role-Playing,0.33,84
Racing,3.87,84
Adventure,0.1,84
Puzzle,3.94,84
Role-Playing,0.26,84
Action,0.35,84
Simulation,1.71,84
Shooter,0.39,84
Misc,1.06,84
Fighting,0.28,84
Fighting,1.11,84
Sports,0.07,84
Shooter,2.31,84
Platform,0.77,84
Racing,0.13,84
Role-Playing,1.57,84
Sports,0.16,84
Action,0.39,84
Fighting,1.32,84
Shooter,0.42,84
Action,0.05,84
Shooter,0.02,84
Racing,1.67,84
Action,5.29,84
Action,2.76,84
Action,5.09,84
Strategy,0.04,84
Sports,0.42,84
Simulation,1.62,84
Racing,10.7,84
Racing,0.74,84
Misc,0.09,84
Role-Playing,1.29,84
Racing,0.02,84
Action,0.04,84
Action,1.19,84
Sports,0.49,84
Fighting,0.54,84
Shooter,0.64,84
Action,2.69,84
Platform,5.22,84
Strategy,0.73,84
Strategy,0.83,84
Action,0.03,84
Platform,1.43,84
Sports,2.65,84
Shooter,2.77,84
Sports,0.14,84
Puzzle,0.02,84
Role-Playing,0.44,84
Role-Playing,1.46,84
Action,0.53,84
Platform,5.49,84
Shooter,0.37,84
Shooter,1.35,84
Role-Playing,0.67,84
Shooter,0.67,84
Shooter,3.59,84
Misc,0.19,84
Shooter,4.48,84
Action,1.57,84
Sports,1.35,84
Role-Playing,0.84,84
Misc,0.8,84
Platform,1.85,84
Shooter,3.44,84
Sports,2.59,84
Role-Playing,2.22,84
Sports,0.37,84
Racing,2.65,84
Shooter,1.03,84
Sports,0.12,84
Role-Playing,0.47,84
Shooter,0.21,84
Sports,0.45,84
Sports,0.21,84
Action,1.14,84
Shooter,0.17,84
Action,1.34,84
Action,0.18,84
Role-Playing,0.29,84
Action,0.88,84
Action,0.97,84
Simulation,1.06,84
Fighting,1.56,84
Racing,0.02,84
Sports,3.25,84
Action,0.69,84
Sports,0.65,84
Racing,1.22,84
Shooter,0.02,84
Racing,0.88,84
Racing,0.09,84
Sports,4.22,84
Misc,0.79,84
Puzzle,0.05,84
Simulation,1.76,84
Action,0.84,84
Shooter,1.76,84
Shooter,1.5,84
Action,1.34,84
Sports,1.09,84
Action,0.61,84
Action,0.64,84
Simulation,0.05,84
Adventure,2.25,84
Sports,0.41,84
Fighting,0.25,84
Role-Playing,0.01,84
Action,0.23,84
Shooter,0.61,84
Shooter,0.33,84
Fighting,1.34,84
Shooter,7.32,84
Role-Playing,0.03,84
Racing,0.02,84
Fighting,0.14,84
Shooter,0.16,84
Action,0.28,84
Shooter,1.02,84
Sports,1.27,84
Sports,1.51,84
Simulation,0.04,84
Role-Playing,1.17,84
Sports,0.54,84
Role-Playing,0.18,84
Shooter,0.24,84
Shooter,0.42,84
Fighting,1.76,84
Strategy,0.02,84
Shooter,7.38,84
Shooter,0.03,84
Racing,1.34,84
Racing,0.7,84
Racing,0.27,84
Shooter,0.29,84
Action,0.38,84
Strategy,1.17,84
Sports,0.58,84
Sports,0.84,84
Sports,0.64,84
Action,0.12,84
Shooter,0.09,84
Racing,0.1,84
Shooter,0.44,84
Role-Playing,0.38,84
Adventure,0.89,84
Sports,2.11,84
Action,0.55,84
Simulation,0.42,84
Fighting,2.84,84
Sports,3.49,84
Fighting,0.83,84
Puzzle,2.1,84
Racing,0.05,84
Role-Playing,0.22,84
Racing,0.03,84
Simulation,0.29,84
Fighting,0.41,84
Strategy,0.03,84
Action,2.96,84
Shooter,1.34,84
Racing,0.58,84
Shooter,1.13,84
Platform,0.5,84
Action,0.94,84
Adventure,0.1,84
Action,2.09,84
Puzzle,0.12,84
Sports,2.69,84
Sports,4.49,84
Platform,0.04,84
Racing,0.72,84
Role-Playing,4.05,84
Racing,0.49,84
Action,0.36,84
Sports,2.42,84
Action,2.34,84
Sports,0.27,84
Misc,1.92,84
Action,0.15,84
Role-Playing,0.33,84
Action,0.15,84
Role-Playing,0.33,84
Racing,3.87,84
Adventure,0.1,84
Puzzle,3.94,84
Role-Playing,0.26,84
Action,0.35,84
Simulation,1.71,84
Shooter,0.39,84
Misc,1.06,84
Fighting,0.28,84
Fighting,1.11,84
Sports,0.07,84
Shooter,2.31,84
Platform,0.77,84
Racing,0.13,84
Role-Playing,1.57,84
Sports,0.16,84
Action,0.39,84
Fighting,1.32,84
Shooter,0.42,84
Action,0.05,84
Shooter,0.02,84
Racing,1.67,84
Action,5.29,84
Action,2.76,84
Action,5.09,84
Strategy,0.04,84
Sports,0.42,84
Simulation,1.62,84
Racing,10.7,84
Racing,0.74,84
Misc,0.09,84
Role-Playing,1.29,84
Racing,0.02,84
Action,0.04,84
Action,1.19,84
Sports,0.49,84
Fighting,0.54,84
Shooter,0.64,84
Action,2.69,84
Platform,5.22,84
Strategy,0.73,84
Strategy,0.83,84
Action,0.03,84
Platform,1.43,84
Sports,2.65,84
Shooter,2.77,84
Sports,0.14,84
Puzzle,0.02,84
Role-Playing,0.44,84
Role-Playing,1.46,84
Action,0.53,84
Platform,5.49,84
Shooter,0.37,84
Shooter,1.35,84
Role-Playing,0.67,84
Shooter,0.67,84
Shooter,3.59,84
Misc,0.19,84
Shooter,4.48,84
Action,1.57,84
Sports,1.35,84
Role-Playing,0.84,84
Misc,0.8,84
Platform,1.85,84
Shooter,3.44,84
Sports,2.59,84
Role-Playing,2.22,84
Sports,0.37,84
Racing,2.65,84
Shooter,1.03,84
Sports,0.12,84
Role-Playing,0.47,84
Shooter,0.21,84
Sports,0.45,84
Sports,0.21,84
Action,1.14,84
Shooter,0.17,84
Action,1.34,84
Action,0.18,84
Role-Playing,0.29,84
Action,0.88,84
Action,0.97,84
Simulation,1.06,84
Fighting,1.56,84
Racing,0.02,84
Sports,3.25,84
Action,0.69,84
Sports,0.65,84
Racing,1.22,84
Shooter,0.02,84
Racing,0.88,84
Racing,0.09,84
Sports,4.22,84
Misc,0.79,84
Puzzle,0.05,84
Simulation,1.76,84
Action,0.84,84
Shooter,1.76,84
Shooter,1.5,84
Action,1.34,84
Sports,1.09,84
Action,0.61,84
Action,0.64,84
Simulation,0.05,84
Adventure,2.25,84
Sports,0.41,84
Fighting,0.25,84
Role-Playing,0.01,84
Action,0.23,84
Shooter,0.61,84
Shooter,0.33,84
Fighting,1.34,84
Shooter,7.32,84
Role-Playing,0.03,84
Racing,0.02,84
Action,0.94,83
Shooter,0.18,83
Adventure,0.03,83
Action,0.13,83
Sports,0.94,83
Racing,0.03,83
Misc,0.35,83
Action,3.5,83
Role-Playing,0.58,83
Adventure,2.43,83
Fighting,0.45,83
Sports,0.72,83
Role-Playing,0.72,83
Shooter,1.36,83
Platform,1.8,83
Racing,1.91,83
Shooter,13.79,83
Sports,0.89,83
Sports,2.53,83
Sports,0.01,83
Sports,0.93,83
Racing,0.06,83
Action,1.64,83
Role-Playing,0.84,83
Role-Playing,0.35,83
Misc,3.11,83
Adventure,0.25,83
Racing,0.06,83
Simulation,1.15,83
Action,0.36,83
Action,1.12,83
Shooter,0.3,83
Sports,0.18,83
Strategy,0.03,83
Action,0.03,83
Fighting,0.3,83
Shooter,0.13,83
Puzzle,2.67,83
Role-Playing,0.25,83
Racing,0.13,83
Fighting,0.33,83
Puzzle,0.09,83
Platform,0.83,83
Shooter,1.46,83
Role-Playing,2.45,83
Action,1.82,83
Fighting,0.15,83
Action,2.14,83
Racing,1.04,83
Sports,2.45,83
Shooter,0.64,83
Shooter,0.74,83
Racing,0.19,83
Action,1.33,83
Sports,0.82,83
Platform,0.99,83
Sports,1.23,83
Sports,0.36,83
Puzzle,2.89,83
Sports,0.66,83
Racing,0.87,83
Racing,1.21,83
Racing,1.71,83
Action,0.66,83
Action,1.13,83
Fighting,0.11,83
Action,0.54,83
Sports,0.33,83
Sports,0.16,83
Racing,1.56,83
Sports,1.66,83
Sports,0.84,83
Role-Playing,0.53,83
Fighting,1.67,83
Platform,1.32,83
Action,0.56,83
Racing,1.25,83
Role-Playing,0.56,83
Sports,1.19,83
Role-Playing,0.15,83
Misc,3.45,83
Role-Playing,5.33,83
Puzzle,0.08,83
Action,0.11,83
Action,0.07,83
Action,0.14,83
Action,0.55,83
Action,0.44,83
Role-Playing,0.26,83
Sports,3.14,83
Platform,0.14,83
Role-Playing,0.17,83
Shooter,6.34,83
Simulation,1.05,83
Adventure,0.1,83
Role-Playing,0.07,83
Shooter,0.07,83
Action,0.2,83
Sports,0.85,83
Role-Playing,0.56,83
Sports,0.08,83
Role-Playing,0.07,83
Racing,0.02,83
Shooter,0.08,83
Adventure,0.21,83
Action,0.06,83
Shooter,0.16,83
Misc,0.37,83
Strategy,1.43,83
Misc,0.19,83
Shooter,0.53,83
Action,0.8,83
Role-Playing,1.74,83
Action,0.21,83
Fighting,0.47,83
Shooter,1.67,83
Sports,2.37,83
Platform,0.21,83
Simulation,2.77,83
Fighting,2.78,83
Role-Playing,0.2,83
Sports,0.18,83
Action,2.85,83
Action,0.59,83
Racing,1.05,83
Role-Playing,0.03,83
Action,0.46,83
Action,0.79,83
Role-Playing,0.01,83
Sports,0.21,83
Racing,0.06,83
Strategy,0.05,83
Shooter,1.75,83
Sports,0.07,83
Racing,0.15,83
Shooter,7.66,83
Misc,0.12,83
Sports,2.38,83
Role-Playing,0.07,83
Misc,0.12,83
Sports,1.02,83
Puzzle,0.14,83
Platform,1.02,83
Action,1.75,83
Platform,1.52,83
Sports,0.24,83
Sports,0.45,83
Action,0.85,83
Adventure,0.04,83
Fighting,1.76,83
Sports,0.79,83
Sports,0.75,83
Adventure,0.06,83
Action,1.4,83
Role-Playing,3.18,83
Sports,0.35,83
Sports,3.24,83
Adventure,0.06,83
Action,1.62,83
Shooter,1.94,83
Racing,1.09,83
Role-Playing,7.72,83
Role-Playing,0.03,83
Simulation,0.24,83
Action,1.27,83
Shooter,0.05,83
Simulation,0.1,83
Adventure,0.38,83
Sports,0.03,83
Action,0.5,83
Misc,2.24,83
Action,0.24,83
Action,0.5,83
Puzzle,0.5,83
Platform,0.38,83
Racing,0.15,83
Action,0.15,83
Fighting,1.16,83
Shooter,0.04,83
Shooter,0.06,83
Fighting,2.06,83
Sports,0.71,83
Fighting,0.5,83
Sports,0.16,83
Racing,0.89,83
Shooter,13.67,83
Shooter,0.1,83
Action,1.04,83
Adventure,0.15,83
Fighting,0.34,83
Racing,0.25,83
Sports,1.59,83
Sports,0.29,83
Simulation,0.89,83
Action,1.06,83
Sports,1.15,83
Shooter,1.48,83
Sports,1.66,83
Misc,0.23,83
Sports,0.15,83
Puzzle,0.49,83
Sports,2.56,83
Racing,0.05,83
Shooter,2.09,83
Sports,0.94,83
Fighting,0.13,83
Action,0.94,83
Shooter,0.18,83
Adventure,0.03,83
Action,0.13,83
Sports,0.94,83
Racing,0.03,83
Misc,0.35,83
Action,3.5,83
Role-Playing,0.58,83
Adventure,2.43,83
Fighting,0.45,83
Sports,0.72,83
Role-Playing,0.72,83
Shooter,1.36,83
Platform,1.8,83
Racing,1.91,83
Shooter,13.79,83
Sports,0.89,83
Sports,2.53,83
Sports,0.01,83
Sports,0.93,83
Racing,0.06,83
Action,1.64,83
Role-Playing,0.84,83
Role-Playing,0.35,83
Misc,3.11,83
Adventure,0.25,83
Racing,0.06,83
Simulation,1.15,83
Action,0.36,83
Action,1.12,83
Shooter,0.3,83
Sports,0.18,83
Strategy,0.03,83
Action,0.03,83
Fighting,0.3,83
Shooter,0.13,83
Puzzle,2.67,83
Role-Playing,0.25,83
Racing,0.13,83
Fighting,0.33,83
Puzzle,0.09,83
Platform,0.83,83
Shooter,1.46,83
Role-Playing,2.45,83
Action,1.82,83
Fighting,0.15,83
Action,2.14,83
Racing,1.04,83
Sports,2.45,83
Shooter,0.64,83
Shooter,0.74,83
Racing,0.19,83
Action,1.33,83
Sports,0.82,83
Platform,0.99,83
Sports,1.23,83
Sports,0.36,83
Puzzle,2.89,83
Sports,0.66,83
Racing,0.87,83
Racing,1.21,83
Racing,1.71,83
Action,0.66,83
Action,1.13,83
Fighting,0.11,83
Action,0.54,83
Sports,0.33,83
Sports,0.16,83
Racing,1.56,83
Sports,1.66,83
Sports,0.84,83
Role-Playing,0.53,83
Fighting,1.67,83
Platform,1.32,83
Action,0.56,83
Racing,1.25,83
Role-Playing,0.56,83
Sports,1.19,83
Role-Playing,0.15,83
Misc,3.45,83
Role-Playing,5.33,83
Puzzle,0.08,83
Action,0.11,83
Action,0.07,83
Action,0.14,83
Action,0.55,83
Action,0.44,83
Role-Playing,0.26,83
Sports,3.14,83
Platform,0.14,83
Role-Playing,0.17,83
Shooter,6.34,83
Simulation,1.05,83
Adventure,0.1,83
Role-Playing,0.07,83
Shooter,0.07,83
Action,0.2,83
Sports,0.85,83
Role-Playing,0.56,83
Sports,0.08,83
Role-Playing,0.07,83
Racing,0.02,83
Shooter,0.08,83
Adventure,0.21,83
Action,0.06,83
Shooter,0.16,83
Misc,0.37,83
Strategy,1.43,83
Misc,0.19,83
Shooter,0.53,83
Action,0.8,83
Role-Playing,1.74,83
Action,0.21,83
Fighting,0.47,83
